flight_id,airline,source,destination,departure_time,arrival_time,duration,airline_missing_flag,airline_unknown_flag,invalid_timestamp_flag,calculated_duration_minutes,temporal_anomaly_flag,overnight_flag,source_duration_minutes,duration_difference_minutes,duration_mismatch_flag,flight_duration_minutes,route,departure_date
AI178,Air India,CCU,BLR,2026-04-20 13:04:41.703,2026-04-20 14:03:41.703,00:59:00,False,False,False,59.0,False,False,59.0,0.0,False,59.0,CCU → BLR,2026-04-20
SJ089,SpiceJet,HYD,CCU,2026-04-20 12:42:41.702,2026-04-20 17:15:41.702,04:33:00,False,False,False,273.0,False,False,273.0,0.0,False,273.0,HYD → CCU,2026-04-20
UK166,Vistara,HYD,MAA,2026-04-20 12:39:41.703,2026-04-20 17:32:41.703,04:53:00,False,False,False,293.0,False,False,293.0,0.0,False,293.0,HYD → MAA,2026-04-20
UK104,Vistara,DEL,BOM,2026-04-20 12:30:41.702,2026-04-20 13:52:41.702,01:22:00,False,False,False,82.0,False,False,82.0,0.0,False,82.0,DEL → BOM,2026-04-20
6F168,IndiGo,HYD,DEL,2026-04-20 12:18:41.703,2026-04-20 15:58:41.703,03:40:00,False,False,False,220.0,False,False,220.0,0.0,False,220.0,HYD → DEL,2026-04-20
AI222,UNKNOWN,BOM,DEL,2026-04-20 12:10:41.703,2026-04-20 13:14:41.703,01:04:00,False,True,False,64.0,False,False,64.0,0.0,False,64.0,BOM → DEL,2026-04-20
SJ025,SpiceJet,BOM,CCU,2026-04-20 12:02:41.701,2026-04-20 15:29:41.701,03:27:00,False,False,False,207.0,False,False,207.0,0.0,False,207.0,BOM → CCU,2026-04-20
6F255,UNKNOWN,DEL,BOM,2026-04-20 11:59:41.703,2026-04-20 15:33:41.703,03:34:00,True,True,False,214.0,False,False,214.0,0.0,False,214.0,DEL → BOM,2026-04-20
UK228,Vistara,DEL,MAA,2026-04-20 11:58:41.704,2026-04-20 15:08:41.704,03:10:00,False,False,False,190.0,False,False,190.0,0.0,False,190.0,DEL → MAA,2026-04-20
6F158,IndiGo,CCU,MAA,2026-04-20 11:58:41.703,2026-04-20 16:04:41.703,04:06:00,False,False,False,246.0,False,False,246.0,0.0,False,246.0,CCU → MAA,2026-04-20
SJ218,SpiceJet,DEL,HYD,2026-04-20 11:58:41.703,2026-04-20 15:03:41.703,03:05:00,False,False,False,185.0,False,False,185.0,0.0,False,185.0,DEL → HYD,2026-04-20
6F034,IndiGo,BOM,DEL,2026-04-20 11:53:41.701,2026-04-20 12:49:41.701,00:56:00,False,False,False,56.0,False,False,56.0,0.0,False,56.0,BOM → DEL,2026-04-20
UK156,Vistara,MAA,BLR,2026-04-20 11:50:41.703,2026-04-20 15:54:41.703,04:04:00,False,False,False,244.0,False,False,244.0,0.0,False,244.0,MAA → BLR,2026-04-20
6F105,IndiGo,BLR,BOM,2026-04-20 11:46:41.702,2026-04-20 12:58:41.702,01:12:00,False,False,False,72.0,False,False,72.0,0.0,False,72.0,BLR → BOM,2026-04-20
6F073,IndiGo,DEL,CCU,2026-04-20 11:38:41.702,2026-04-20 15:18:41.702,03:40:00,False,False,False,220.0,False,False,220.0,0.0,False,220.0,DEL → CCU,2026-04-20
SJ074,SpiceJet,DEL,CCU,2026-04-20 11:21:41.701,2026-04-20 12:02:41.701,00:41:00,False,False,False,41.0,False,False,41.0,0.0,False,41.0,DEL → CCU,2026-04-20
6F234,IndiGo,BOM,DEL,2026-04-20 11:20:41.704,2026-04-20 14:11:41.704,02:51:00,False,False,False,171.0,False,False,171.0,0.0,False,171.0,BOM → DEL,2026-04-20
6F068,IndiGo,BLR,HYD,2026-04-20 11:17:41.701,2026-04-20 15:06:41.701,03:49:00,False,False,False,229.0,False,False,229.0,0.0,False,229.0,BLR → HYD,2026-04-20
6F074,IndiGo,HYD,BOM,2026-04-20 11:09:41.702,2026-04-20 14:29:41.702,03:20:00,False,False,False,200.0,False,False,200.0,0.0,False,200.0,HYD → BOM,2026-04-20
AI038,Air India,HYD,MAA,2026-04-20 11:05:41.701,2026-04-20 15:44:41.701,04:39:00,False,False,False,279.0,False,False,279.0,0.0,False,279.0,HYD → MAA,2026-04-20
AI079,Air India,CCU,BLR,2026-04-20 11:04:41.702,2026-04-20 13:19:41.702,02:15:00,False,False,False,135.0,False,False,135.0,0.0,False,135.0,CCU → BLR,2026-04-20
SJ018,SpiceJet,BOM,CCU,2026-04-20 10:58:41.701,2026-04-20 13:31:41.701,02:33:00,False,False,False,153.0,False,False,153.0,0.0,False,153.0,BOM → CCU,2026-04-20
6F018,IndiGo,DEL,BLR,2026-04-20 10:57:41.701,2026-04-20 11:43:41.701,00:46:00,False,False,False,46.0,False,False,46.0,0.0,False,46.0,DEL → BLR,2026-04-20
AI091,Air India,CCU,MAA,2026-04-20 10:52:41.702,2026-04-20 15:15:41.702,04:23:00,False,False,False,263.0,False,False,263.0,0.0,False,263.0,CCU → MAA,2026-04-20
UK071,Vistara,DEL,HYD,2026-04-20 10:50:41.701,2026-04-20 14:06:41.701,03:16:00,False,False,False,196.0,False,False,196.0,0.0,False,196.0,DEL → HYD,2026-04-20
AI019,Air India,BOM,CCU,2026-04-20 10:49:41.701,2026-04-20 11:51:41.701,01:02:00,False,False,False,62.0,False,False,62.0,0.0,False,62.0,BOM → CCU,2026-04-20
UK212,Vistara,HYD,MAA,2026-04-20 10:46:41.704,2026-04-20 11:31:41.704,00:45:00,False,False,False,45.0,False,False,45.0,0.0,False,45.0,HYD → MAA,2026-04-20
AI146,Air India,BLR,DEL,2026-04-20 10:40:41.702,2026-04-20 13:46:41.702,03:06:00,False,False,False,186.0,False,False,186.0,0.0,False,186.0,BLR → DEL,2026-04-20
6F232,IndiGo,MAA,BLR,2026-04-20 10:39:41.704,2026-04-20 12:22:41.704,01:43:00,False,False,False,103.0,False,False,103.0,0.0,False,103.0,MAA → BLR,2026-04-20
6F084,IndiGo,CCU,HYD,2026-04-20 10:34:41.702,2026-04-20 11:34:42.000,01:00:00.298000,False,False,False,60.00496666666666,False,False,60.00496666666666,0.0,False,60.00496666666666,CCU → HYD,2026-04-20
AI129,Air India,BOM,CCU,2026-04-20 10:29:41.702,2026-04-20 13:38:41.702,03:09:00,False,False,False,189.0,False,False,189.0,0.0,False,189.0,BOM → CCU,2026-04-20
AI240,Air India,MAA,DEL,2026-04-20 10:19:41.704,2026-04-20 12:46:41.704,02:27:00,False,False,False,147.0,False,False,147.0,0.0,False,147.0,MAA → DEL,2026-04-20
6F091,IndiGo,BLR,CCU,2026-04-20 10:10:41.702,2026-04-20 11:36:41.702,01:26:00,False,False,False,86.0,False,False,86.0,0.0,False,86.0,BLR → CCU,2026-04-20
UK133,Vistara,BOM,DEL,2026-04-20 10:04:41.702,2026-04-20 13:16:41.702,03:12:00,False,False,False,192.0,False,False,192.0,0.0,False,192.0,BOM → DEL,2026-04-20
SJ007,SpiceJet,BOM,CCU,2026-04-20 10:03:41.701,2026-04-20 14:53:41.701,04:50:00,False,False,False,290.0,False,False,290.0,0.0,False,290.0,BOM → CCU,2026-04-20
SJ141,SpiceJet,CCU,DEL,2026-04-20 10:00:41.702,2026-04-20 13:37:41.702,03:37:00,False,False,False,217.0,False,False,217.0,0.0,False,217.0,CCU → DEL,2026-04-20
6F049,IndiGo,HYD,DEL,2026-04-20 10:00:41.701,2026-04-20 13:13:41.701,03:13:00,False,False,False,193.0,False,False,193.0,0.0,False,193.0,HYD → DEL,2026-04-20
SJ235,SpiceJet,BOM,DEL,2026-04-20 09:57:41.704,2026-04-20 13:45:41.704,03:48:00,False,False,False,228.0,False,False,228.0,0.0,False,228.0,BOM → DEL,2026-04-20
UK087,Vistara,HYD,MAA,2026-04-20 09:49:41.702,2026-04-20 13:17:41.702,03:28:00,False,False,False,208.0,False,False,208.0,0.0,False,208.0,HYD → MAA,2026-04-20
UK170,Vistara,BOM,BLR,2026-04-20 09:42:41.703,2026-04-20 11:32:41.703,01:50:00,False,False,False,110.0,False,False,110.0,0.0,False,110.0,BOM → BLR,2026-04-20
SJ078,SpiceJet,DEL,HYD,2026-04-20 09:41:41.701,2026-04-20 12:49:41.701,03:08:00,False,False,False,188.0,False,False,188.0,0.0,False,188.0,DEL → HYD,2026-04-20
SJ075,SpiceJet,MAA,BLR,2026-04-20 09:26:41.701,2026-04-20 11:03:41.701,01:37:00,False,False,False,97.0,False,False,97.0,0.0,False,97.0,MAA → BLR,2026-04-20
AI159,Air India,HYD,BLR,2026-04-20 09:23:41.703,2026-04-20 11:36:41.703,02:13:00,False,False,False,133.0,False,False,133.0,0.0,False,133.0,HYD → BLR,2026-04-20
UK120,Vistara,HYD,DEL,2026-04-20 09:19:41.702,2026-04-20 13:30:41.702,04:11:00,False,False,False,251.0,False,False,251.0,0.0,False,251.0,HYD → DEL,2026-04-20
AI059,Air India,CCU,DEL,2026-04-20 09:16:41.701,2026-04-20 11:43:41.701,02:27:00,False,False,False,147.0,False,False,147.0,0.0,False,147.0,CCU → DEL,2026-04-20
UK040,Vistara,HYD,CCU,2026-04-20 09:15:41.701,2026-04-20 10:32:41.701,01:17:00,False,False,False,77.0,False,False,77.0,0.0,False,77.0,HYD → CCU,2026-04-20
AI044,UNKNOWN,MAA,BLR,2026-04-20 09:03:41.701,2026-04-20 12:36:41.701,03:33:00,False,True,False,213.0,False,False,213.0,0.0,False,213.0,MAA → BLR,2026-04-20
AI078,Air India,DEL,BOM,2026-04-20 08:58:41.702,2026-04-20 13:28:41.702,04:30:00,False,False,False,270.0,False,False,270.0,0.0,False,270.0,DEL → BOM,2026-04-20
SJ226,SpiceJet,HYD,BOM,2026-04-20 08:47:41.704,2026-04-20 12:54:41.704,04:07:00,False,False,False,247.0,False,False,247.0,0.0,False,247.0,HYD → BOM,2026-04-20
6F209,IndiGo,MAA,CCU,2026-04-20 08:40:41.703,2026-04-20 13:40:41.703,05:00:00,False,False,False,300.0,False,False,300.0,0.0,False,300.0,MAA → CCU,2026-04-20
UK193,Vistara,HYD,DEL,2026-04-20 08:39:41.703,2026-04-20 09:14:41.703,00:35:00,False,False,False,35.0,False,False,35.0,0.0,False,35.0,HYD → DEL,2026-04-20
6F092,IndiGo,MAA,BLR,2026-04-20 08:39:41.702,2026-04-20 09:15:41.702,00:36:00,False,False,False,36.0,False,False,36.0,0.0,False,36.0,MAA → BLR,2026-04-20
AI208,Air India,BLR,BOM,2026-04-20 08:38:41.703,2026-04-20 11:52:41.703,03:14:00,False,False,False,194.0,False,False,194.0,0.0,False,194.0,BLR → BOM,2026-04-20
SJ227,SpiceJet,BOM,CCU,2026-04-20 08:32:41.704,2026-04-20 12:53:41.704,04:21:00,False,False,False,261.0,False,False,261.0,0.0,False,261.0,BOM → CCU,2026-04-20
6F238,IndiGo,BOM,DEL,2026-04-20 08:31:41.704,2026-04-20 09:19:41.704,00:48:00,False,False,False,48.0,False,False,48.0,0.0,False,48.0,BOM → DEL,2026-04-20
AI084,Air India,BOM,HYD,2026-04-20 08:31:41.702,2026-04-20 09:46:41.702,01:15:00,False,False,False,75.0,False,False,75.0,0.0,False,75.0,BOM → HYD,2026-04-20
SJ228,SpiceJet,BOM,CCU,2026-04-20 08:29:41.704,2026-04-20 12:16:41.704,03:47:00,False,False,False,227.0,False,False,227.0,0.0,False,227.0,BOM → CCU,2026-04-20
UK194,Vistara,CCU,BOM,2026-04-20 08:26:41.703,2026-04-20 09:26:42.000,01:00:00.297000,False,False,False,60.00495,False,False,60.00495,0.0,False,60.00495,CCU → BOM,2026-04-20
6F126,IndiGo,CCU,MAA,2026-04-20 08:21:41.702,2026-04-20 09:39:41.702,01:18:00,False,False,False,78.0,False,False,78.0,0.0,False,78.0,CCU → MAA,2026-04-20
SJ052,SpiceJet,MAA,BLR,2026-04-20 08:20:41.701,2026-04-20 09:57:41.701,01:37:00,False,False,False,97.0,False,False,97.0,0.0,False,97.0,MAA → BLR,2026-04-20
AI233,Air India,BLR,BOM,2026-04-20 08:04:41.704,2026-04-20 09:52:41.704,01:48:00,False,False,False,108.0,False,False,108.0,0.0,False,108.0,BLR → BOM,2026-04-20
AI213,Air India,HYD,CCU,2026-04-20 08:03:41.703,2026-04-20 09:14:41.703,01:11:00,False,False,False,71.0,False,False,71.0,0.0,False,71.0,HYD → CCU,2026-04-20
UK076,Vistara,MAA,CCU,2026-04-20 08:03:41.702,2026-04-20 12:26:41.702,04:23:00,False,False,False,263.0,False,False,263.0,0.0,False,263.0,MAA → CCU,2026-04-20
SJ022,SpiceJet,DEL,BLR,2026-04-20 07:56:41.701,2026-04-20 11:07:41.701,03:11:00,False,False,False,191.0,False,False,191.0,0.0,False,191.0,DEL → BLR,2026-04-20
SJ002,SpiceJet,DEL,BOM,2026-04-20 07:54:41.701,2026-04-20 12:40:41.701,04:46:00,False,False,False,286.0,False,False,286.0,0.0,False,286.0,DEL → BOM,2026-04-20
AI163,Air India,HYD,MAA,2026-04-20 07:45:41.703,2026-04-20 08:46:41.703,01:01:00,False,False,False,61.0,False,False,61.0,0.0,False,61.0,HYD → MAA,2026-04-20
UK229,UNKNOWN,HYD,DEL,2026-04-20 07:40:41.704,2026-04-20 11:57:41.704,04:17:00,False,True,False,257.0,False,False,257.0,0.0,False,257.0,HYD → DEL,2026-04-20
UK185,Vistara,DEL,MAA,2026-04-20 07:31:41.703,2026-04-20 08:48:41.703,01:17:00,False,False,False,77.0,False,False,77.0,0.0,False,77.0,DEL → MAA,2026-04-20
6F029,IndiGo,BOM,BLR,2026-04-20 07:31:41.701,2026-04-20 11:45:41.701,04:14:00,False,False,False,254.0,False,False,254.0,0.0,False,254.0,BOM → BLR,2026-04-20
6F056,IndiGo,BOM,MAA,2026-04-20 07:00:41.701,2026-04-20 08:49:41.701,01:49:00,False,False,False,109.0,False,False,109.0,0.0,False,109.0,BOM → MAA,2026-04-20
AI062,Air India,MAA,DEL,2026-04-20 06:49:41.701,2026-04-20 07:25:41.701,00:36:00,False,False,False,36.0,False,False,36.0,0.0,False,36.0,MAA → DEL,2026-04-20
UK034,Vistara,DEL,BLR,2026-04-20 06:47:41.701,2026-04-20 10:11:41.701,03:24:00,False,False,False,204.0,False,False,204.0,0.0,False,204.0,DEL → BLR,2026-04-20
UK079,Vistara,DEL,BLR,2026-04-20 06:43:41.702,2026-04-20 10:34:41.702,03:51:00,False,False,False,231.0,False,False,231.0,0.0,False,231.0,DEL → BLR,2026-04-20
AI135,Air India,BLR,BOM,2026-04-20 06:40:41.702,2026-04-20 09:21:41.702,02:41:00,False,False,False,161.0,False,False,161.0,0.0,False,161.0,BLR → BOM,2026-04-20
SJ061,SpiceJet,MAA,BLR,2026-04-20 06:38:41.701,2026-04-20 09:35:41.701,02:57:00,False,False,False,177.0,False,False,177.0,0.0,False,177.0,MAA → BLR,2026-04-20
AI047,UNKNOWN,CCU,MAA,2026-04-20 06:36:41.701,2026-04-20 07:23:41.701,00:47:00,True,True,False,47.0,False,False,47.0,0.0,False,47.0,CCU → MAA,2026-04-20
UK210,Vistara,DEL,CCU,2026-04-20 06:35:41.704,2026-04-20 07:30:41.704,00:55:00,False,False,False,55.0,False,False,55.0,0.0,False,55.0,DEL → CCU,2026-04-20
AI088,UNKNOWN,MAA,DEL,2026-04-20 06:34:41.702,2026-04-20 10:10:41.702,03:36:00,False,True,False,216.0,False,False,216.0,0.0,False,216.0,MAA → DEL,2026-04-20
UK177,Vistara,DEL,HYD,2026-04-20 06:21:41.703,2026-04-20 10:50:41.703,04:29:00,False,False,False,269.0,False,False,269.0,0.0,False,269.0,DEL → HYD,2026-04-20
AI128,UNKNOWN,BOM,CCU,2026-04-20 06:07:41.702,2026-04-20 10:03:41.702,03:56:00,True,True,False,236.0,False,False,236.0,0.0,False,236.0,BOM → CCU,2026-04-20
AI158,Air India,CCU,DEL,2026-04-20 06:04:41.703,2026-04-20 09:01:41.703,02:57:00,False,False,False,177.0,False,False,177.0,0.0,False,177.0,CCU → DEL,2026-04-20
UK206,Vistara,MAA,BLR,2026-04-20 06:01:41.703,2026-04-20 10:34:41.703,04:33:00,False,False,False,273.0,False,False,273.0,0.0,False,273.0,MAA → BLR,2026-04-20
SJ138,UNKNOWN,BLR,BOM,2026-04-20 05:55:41.702,2026-04-20 06:43:41.702,00:48:00,True,True,False,48.0,False,False,48.0,0.0,False,48.0,BLR → BOM,2026-04-20
AI034,Air India,DEL,BOM,2026-04-20 05:48:41.701,2026-04-20 10:31:41.701,04:43:00,False,False,False,283.0,False,False,283.0,0.0,False,283.0,DEL → BOM,2026-04-20
AI012,Air India,BOM,CCU,2026-04-20 05:44:41.701,2026-04-20 09:47:41.701,04:03:00,False,False,False,243.0,False,False,243.0,0.0,False,243.0,BOM → CCU,2026-04-20
6F083,IndiGo,BLR,DEL,2026-04-20 05:24:41.702,2026-04-20 06:03:41.702,00:39:00,False,False,False,39.0,False,False,39.0,0.0,False,39.0,BLR → DEL,2026-04-20
SJ083,SpiceJet,MAA,BLR,2026-04-20 05:13:41.702,2026-04-20 08:17:41.702,03:04:00,False,False,False,184.0,False,False,184.0,0.0,False,184.0,MAA → BLR,2026-04-20
SJ186,SpiceJet,CCU,DEL,2026-04-20 05:11:41.703,2026-04-20 07:22:41.703,02:11:00,False,False,False,131.0,False,False,131.0,0.0,False,131.0,CCU → DEL,2026-04-20
UK001,Vistara,CCU,DEL,2026-04-20 05:06:41.700,2026-04-20 06:31:41.700,01:25:00,False,False,False,85.0,False,False,85.0,0.0,False,85.0,CCU → DEL,2026-04-20
AI217,Air India,CCU,BLR,2026-04-20 04:57:41.703,2026-04-20 07:14:41.703,02:17:00,False,False,False,137.0,False,False,137.0,0.0,False,137.0,CCU → BLR,2026-04-20
6F178,IndiGo,BOM,CCU,2026-04-20 04:48:41.703,2026-04-20 09:11:41.703,04:23:00,False,False,False,263.0,False,False,263.0,0.0,False,263.0,BOM → CCU,2026-04-20
UK015,Vistara,BLR,BOM,2026-04-20 04:46:41.701,2026-04-20 06:33:41.701,01:47:00,False,False,False,107.0,False,False,107.0,0.0,False,107.0,BLR → BOM,2026-04-20
AI112,Air India,DEL,BLR,2026-04-20 04:41:41.702,2026-04-20 08:24:41.702,03:43:00,False,False,False,223.0,False,False,223.0,0.0,False,223.0,DEL → BLR,2026-04-20
UK100,Vistara,CCU,BLR,2026-04-20 04:40:41.702,2026-04-20 07:12:41.702,02:32:00,False,False,False,152.0,False,False,152.0,0.0,False,152.0,CCU → BLR,2026-04-20
6F133,IndiGo,MAA,BLR,2026-04-20 04:38:41.702,2026-04-20 06:25:41.702,01:47:00,False,False,False,107.0,False,False,107.0,0.0,False,107.0,MAA → BLR,2026-04-20
AI227,Air India,BLR,MAA,2026-04-20 04:31:41.703,2026-04-20 08:17:41.703,03:46:00,False,False,False,226.0,False,False,226.0,0.0,False,226.0,BLR → MAA,2026-04-20
UK093,Vistara,HYD,CCU,2026-04-20 04:31:41.702,2026-04-20 05:21:41.702,00:50:00,False,False,False,50.0,False,False,50.0,0.0,False,50.0,HYD → CCU,2026-04-20
UK203,Vistara,BLR,HYD,2026-04-20 04:12:41.703,2026-04-20 05:24:41.703,01:12:00,False,False,False,72.0,False,False,72.0,0.0,False,72.0,BLR → HYD,2026-04-20
UK154,Vistara,MAA,HYD,2026-04-20 04:00:41.703,2026-04-20 07:57:41.703,03:57:00,False,False,False,237.0,False,False,237.0,0.0,False,237.0,MAA → HYD,2026-04-20
UK073,Vistara,BLR,CCU,2026-04-20 03:59:41.702,2026-04-20 08:09:41.702,04:10:00,False,False,False,250.0,False,False,250.0,0.0,False,250.0,BLR → CCU,2026-04-20
AI164,Air India,DEL,BLR,2026-04-20 03:57:41.703,2026-04-20 05:45:41.703,01:48:00,False,False,False,108.0,False,False,108.0,0.0,False,108.0,DEL → BLR,2026-04-20
UK008,Vistara,CCU,BLR,2026-04-20 03:57:41.701,2026-04-20 04:34:41.701,00:37:00,False,False,False,37.0,False,False,37.0,0.0,False,37.0,CCU → BLR,2026-04-20
UK051,Vistara,HYD,DEL,2026-04-20 03:55:41.701,2026-04-20 06:55:41.701,03:00:00,False,False,False,180.0,False,False,180.0,0.0,False,180.0,HYD → DEL,2026-04-20
UK208,Vistara,DEL,CCU,2026-04-20 03:54:41.704,2026-04-20 08:51:41.704,04:57:00,False,False,False,297.0,False,False,297.0,0.0,False,297.0,DEL → CCU,2026-04-20
AI150,Air India,BOM,DEL,2026-04-20 03:51:41.703,2026-04-20 04:38:41.703,00:47:00,False,False,False,47.0,False,False,47.0,0.0,False,47.0,BOM → DEL,2026-04-20
AI189,Air India,CCU,DEL,2026-04-20 03:44:41.703,2026-04-20 05:32:41.703,01:48:00,False,False,False,108.0,False,False,108.0,0.0,False,108.0,CCU → DEL,2026-04-20
6F230,IndiGo,CCU,BLR,2026-04-20 03:34:41.704,2026-04-20 06:47:41.704,03:13:00,False,False,False,193.0,False,False,193.0,0.0,False,193.0,CCU → BLR,2026-04-20
6F169,IndiGo,BOM,DEL,2026-04-20 03:27:41.703,2026-04-20 08:06:41.703,04:39:00,False,False,False,279.0,False,False,279.0,0.0,False,279.0,BOM → DEL,2026-04-20
AI205,Air India,BLR,BOM,2026-04-20 03:26:41.703,2026-04-20 05:14:41.703,01:48:00,False,False,False,108.0,False,False,108.0,0.0,False,108.0,BLR → BOM,2026-04-20
AI103,Air India,BLR,BOM,2026-04-20 03:26:41.702,2026-04-20 04:04:41.702,00:38:00,False,False,False,38.0,False,False,38.0,0.0,False,38.0,BLR → BOM,2026-04-20
6F250,UNKNOWN,DEL,BLR,2026-04-20 03:26:41.701,2026-04-20 07:30:41.701,04:04:00,False,True,False,244.0,False,False,244.0,0.0,False,244.0,DEL → BLR,2026-04-20
AI246,Air India,BOM,BLR,2026-04-20 03:22:41.704,2026-04-20 06:41:41.704,03:19:00,False,False,False,199.0,False,False,199.0,0.0,False,199.0,BOM → BLR,2026-04-20
6F187,IndiGo,BOM,MAA,2026-04-20 03:19:41.703,2026-04-20 07:37:41.703,04:18:00,False,False,False,258.0,False,False,258.0,0.0,False,258.0,BOM → MAA,2026-04-20
AI082,Air India,DEL,CCU,2026-04-20 03:19:41.702,2026-04-20 06:01:41.702,02:42:00,False,False,False,162.0,False,False,162.0,0.0,False,162.0,DEL → CCU,2026-04-20
UK116,Vistara,CCU,BOM,2026-04-20 03:18:41.702,2026-04-20 07:06:41.702,03:48:00,False,False,False,228.0,False,False,228.0,0.0,False,228.0,CCU → BOM,2026-04-20
SJ169,SpiceJet,BOM,MAA,2026-04-20 03:10:41.703,2026-04-20 07:56:41.703,04:46:00,False,False,False,286.0,False,False,286.0,0.0,False,286.0,BOM → MAA,2026-04-20
AI175,Air India,BOM,HYD,2026-04-20 03:08:41.703,2026-04-20 06:55:41.703,03:47:00,False,False,False,227.0,False,False,227.0,0.0,False,227.0,BOM → HYD,2026-04-20
SJ098,SpiceJet,HYD,MAA,2026-04-20 03:02:41.702,2026-04-20 03:37:41.702,00:35:00,False,False,False,35.0,False,False,35.0,0.0,False,35.0,HYD → MAA,2026-04-20
SJ191,SpiceJet,BLR,BOM,2026-04-20 03:01:41.703,2026-04-20 04:23:41.703,01:22:00,False,False,False,82.0,False,False,82.0,0.0,False,82.0,BLR → BOM,2026-04-20
SJ017,SpiceJet,DEL,MAA,2026-04-20 02:57:41.701,2026-04-20 05:00:41.701,02:03:00,False,False,False,123.0,False,False,123.0,0.0,False,123.0,DEL → MAA,2026-04-20
UK188,Vistara,MAA,BLR,2026-04-20 02:55:41.703,2026-04-20 03:44:41.703,00:49:00,False,False,False,49.0,False,False,49.0,0.0,False,49.0,MAA → BLR,2026-04-20
AI196,Air India,MAA,HYD,2026-04-20 02:52:41.703,2026-04-20 04:25:41.703,01:33:00,False,False,False,93.0,False,False,93.0,0.0,False,93.0,MAA → HYD,2026-04-20
AI068,Air India,BOM,BLR,2026-04-20 02:48:41.702,2026-04-20 04:48:42.000,02:00:00.298000,False,False,False,120.00496666666666,False,False,120.00496666666666,0.0,False,120.00496666666666,BOM → BLR,2026-04-20
SJ097,SpiceJet,BOM,CCU,2026-04-20 02:37:41.702,2026-04-20 05:27:41.702,02:50:00,False,False,False,170.0,False,False,170.0,0.0,False,170.0,BOM → CCU,2026-04-20
SJ030,SpiceJet,DEL,HYD,2026-04-20 02:36:41.701,2026-04-20 03:19:41.701,00:43:00,False,False,False,43.0,False,False,43.0,0.0,False,43.0,DEL → HYD,2026-04-20
6F179,IndiGo,HYD,MAA,2026-04-20 02:25:41.703,2026-04-20 06:40:41.703,04:15:00,False,False,False,255.0,False,False,255.0,0.0,False,255.0,HYD → MAA,2026-04-20
6F156,IndiGo,MAA,BOM,2026-04-20 02:23:41.703,2026-04-20 04:57:41.703,02:34:00,False,False,False,154.0,False,False,154.0,0.0,False,154.0,MAA → BOM,2026-04-20
6F250,UNKNOWN,CCU,BLR,2026-04-20 02:23:41.702,2026-04-20 02:56:41.702,00:33:00,False,True,False,33.0,False,False,33.0,0.0,False,33.0,CCU → BLR,2026-04-20
SJ057,SpiceJet,BOM,CCU,2026-04-20 02:17:41.701,2026-04-20 05:29:41.701,03:12:00,False,False,False,192.0,False,False,192.0,0.0,False,192.0,BOM → CCU,2026-04-20
6F036,IndiGo,CCU,BLR,2026-04-20 02:14:41.701,2026-04-20 06:57:41.701,04:43:00,False,False,False,283.0,False,False,283.0,0.0,False,283.0,CCU → BLR,2026-04-20
6F201,IndiGo,CCU,BOM,2026-04-20 02:09:41.703,2026-04-20 06:49:41.703,04:40:00,False,False,False,280.0,False,False,280.0,0.0,False,280.0,CCU → BOM,2026-04-20
6F143,IndiGo,CCU,DEL,2026-04-20 02:09:41.702,2026-04-20 06:08:41.702,03:59:00,False,False,False,239.0,False,False,239.0,0.0,False,239.0,CCU → DEL,2026-04-20
6F177,IndiGo,HYD,MAA,2026-04-20 02:03:41.703,2026-04-20 04:25:41.703,02:22:00,False,False,False,142.0,False,False,142.0,0.0,False,142.0,HYD → MAA,2026-04-20
6F031,IndiGo,BOM,BLR,2026-04-20 02:00:41.701,2026-04-20 06:37:41.701,04:37:00,False,False,False,277.0,False,False,277.0,0.0,False,277.0,BOM → BLR,2026-04-20
UK165,Vistara,DEL,BLR,2026-04-20 01:51:41.703,2026-04-20 06:04:41.703,04:13:00,False,False,False,253.0,False,False,253.0,0.0,False,253.0,DEL → BLR,2026-04-20
6F122,IndiGo,DEL,BLR,2026-04-20 01:44:41.702,2026-04-20 05:28:41.702,03:44:00,False,False,False,224.0,False,False,224.0,0.0,False,224.0,DEL → BLR,2026-04-20
AI009,UNKNOWN,DEL,CCU,2026-04-20 01:31:41.701,2026-04-20 04:05:41.701,02:34:00,True,True,False,154.0,False,False,154.0,0.0,False,154.0,DEL → CCU,2026-04-20
6F046,IndiGo,DEL,BLR,2026-04-20 01:27:41.701,2026-04-20 05:08:41.701,03:41:00,False,False,False,221.0,False,False,221.0,0.0,False,221.0,DEL → BLR,2026-04-20
AI051,Air India,MAA,BLR,2026-04-20 01:27:41.701,2026-04-20 02:22:41.701,00:55:00,False,False,False,55.0,False,False,55.0,0.0,False,55.0,MAA → BLR,2026-04-20
UK222,Vistara,BOM,CCU,2026-04-20 01:22:41.704,2026-04-20 02:57:41.704,01:35:00,False,False,False,95.0,False,False,95.0,0.0,False,95.0,BOM → CCU,2026-04-20
SJ127,SpiceJet,BOM,DEL,2026-04-20 01:21:41.702,2026-04-20 03:58:41.702,02:37:00,False,False,False,157.0,False,False,157.0,0.0,False,157.0,BOM → DEL,2026-04-20
AI226,UNKNOWN,BLR,HYD,2026-04-20 01:19:41.703,2026-04-20 04:08:41.703,02:49:00,True,True,False,169.0,False,False,169.0,0.0,False,169.0,BLR → HYD,2026-04-20
